Algorithm,Domain,Num. Of Traces,Threshold,Epsilon,Fold,Unobserved_actions,precision_effect,precision_precondition,recall_effect,recall_precondition
sam_without,zeno-travel,100,0.2,0.2,0,0,1,1,1,1
rosame,zeno-travel,100,0.2,0.2,0,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.2,1,0,1,1,1,1
sam_without,zeno-travel,100,0.2,0.2,1,0,1,1,1,1
rosame,zeno-travel,100,0.2,0.2,1,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.2,2,0,1,1,1,1
sam_without,zeno-travel,100,0.2,0.2,2,0,1,1,1,1
rosame,zeno-travel,100,0.2,0.2,2,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.2,3,0,1,1,1,1
sam_without,zeno-travel,100,0.2,0.2,3,0,1,1,1,1
rosame,zeno-travel,100,0.2,0.2,3,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.2,4,0,1,1,1,1
sam_without,zeno-travel,100,0.2,0.2,4,0,1,1,1,1
rosame,zeno-travel,100,0.2,0.2,4,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.4,0,0,1,0.9,0.7,0.93
sam_without,zeno-travel,100,0.2,0.4,0,0,1,0.9,0.9,0.93
rosame,zeno-travel,100,0.2,0.4,0,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.4,1,0,1,0.91,0.7,0.93
sam_without,zeno-travel,100,0.2,0.4,1,0,1,0.91,0.95,0.93
rosame,zeno-travel,100,0.2,0.4,1,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.4,2,0,1,1,0.9,0.88
sam_without,zeno-travel,100,0.2,0.4,2,0,1,1,1,0.88
rosame,zeno-travel,100,0.2,0.4,2,0,0.93,1,1,0.9
sam_with,zeno-travel,100,0.2,0.4,3,0,1,1,0.8,0.93
sam_without,zeno-travel,100,0.2,0.4,3,0,1,1,1,0.93
rosame,zeno-travel,100,0.2,0.4,3,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.4,4,0,1,0.91,0.7,0.93
sam_without,zeno-travel,100,0.2,0.4,4,0,1,0.91,0.9,0.93
rosame,zeno-travel,100,0.2,0.4,4,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.6,0,2,1,0.35,0.3,1
sam_without,zeno-travel,100,0.2,0.6,0,2,1,0.35,0.35,1
rosame,zeno-travel,100,0.2,0.6,0,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.6,1,2,1,0.36,0.3,1
sam_without,zeno-travel,100,0.2,0.6,1,2,1,0.36,0.4,1
rosame,zeno-travel,100,0.2,0.6,1,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.6,2,2,1,0.37,0.35,1
sam_without,zeno-travel,100,0.2,0.6,2,2,1,0.37,0.5,1
rosame,zeno-travel,100,0.2,0.6,2,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.6,3,2,1,0.4,0.35,1
sam_without,zeno-travel,100,0.2,0.6,3,2,1,0.4,0.55,1
rosame,zeno-travel,100,0.2,0.6,3,0,1,1,1,1
sam_with,zeno-travel,100,0.2,0.6,4,2,1,0.39,0.35,1
sam_without,zeno-travel,100,0.2,0.6,4,2,1,0.39,0.5,1
rosame,zeno-travel,100,0.2,0.6,4,0,0.96,0.95,1,1
sam_with,zeno-travel,100,0.2,0.8,0,2,1,0.35,0.2,1
sam_without,zeno-travel,100,0.2,0.8,0,2,1,0.35,0.3,1
rosame,zeno-travel,100,0.2,0.8,0,0,0.59,0.66,0.65,0.63
sam_with,zeno-travel,100,0.2,0.8,1,2,1,0.35,0.2,1
sam_without,zeno-travel,100,0.2,0.8,1,2,1,0.35,0.35,1
rosame,zeno-travel,100,0.2,0.8,1,0,0.52,0.83,0.6,0.78
sam_with,zeno-travel,100,0.2,0.8,2,2,1,0.37,0.3,1
sam_without,zeno-travel,100,0.2,0.8,2,2,1,0.37,0.5,1
rosame,zeno-travel,100,0.2,0.8,2,0,0.8,0.93,0.85,0.87
sam_with,zeno-travel,100,0.2,0.8,3,2,0.8,0.39,0.2,1
sam_without,zeno-travel,100,0.2,0.8,3,2,1,0.39,0.5,1
rosame,zeno-travel,100,0.2,0.8,3,0,0.7,0.82,0.7,0.83
sam_with,zeno-travel,100,0.2,0.8,4,2,1,0.39,0.3,1
sam_without,zeno-travel,100,0.2,0.8,4,2,1,0.39,0.5,1
rosame,zeno-travel,100,0.2,0.8,4,0,0.62,0.87,0.65,0.78
sam_with,zeno-travel,100,0.2,1,0,0,0.6,0.56,0.2,0.9
sam_without,zeno-travel,100,0.2,1,0,0,0.6,0.56,0.2,0.9
rosame,zeno-travel,100,0.2,1,0,0,0.52,0.4,0.55,0.45
sam_with,zeno-travel,100,0.2,1,1,0,0.6,0.56,0.2,0.9
sam_without,zeno-travel,100,0.2,1,1,0,0.6,0.56,0.2,0.9
rosame,zeno-travel,100,0.2,1,1,0,0.57,0.42,0.6,0.45
sam_with,zeno-travel,100,0.2,1,2,0,0.6,0.56,0.2,0.9
sam_without,zeno-travel,100,0.2,1,2,0,0.6,0.56,0.3,0.9
rosame,zeno-travel,100,0.2,1,2,0,0.54,0.63,0.6,0.65
sam_with,zeno-travel,100,0.2,1,3,0,0.6,0.58,0.25,0.9
sam_without,zeno-travel,100,0.2,1,3,0,0.6,0.58,0.35,0.9
rosame,zeno-travel,100,0.2,1,3,0,0.57,0.41,0.6,0.5
sam_with,zeno-travel,100,0.2,1,4,0,0.6,0.58,0.25,0.9
sam_without,zeno-travel,100,0.2,1,4,0,0.6,0.58,0.35,0.9
rosame,zeno-travel,100,0.2,1,4,0,0.53,0.3,0.55,0.33
sam_with,zeno-travel,100,0.3,0.2,0,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.2,0,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.2,0,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.2,1,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.2,1,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.2,1,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.2,2,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.2,2,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.2,2,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.2,3,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.2,3,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.2,3,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.2,4,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.2,4,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.2,4,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.4,0,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.4,0,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.4,0,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.4,1,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.4,1,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.4,1,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.4,2,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.4,2,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.4,2,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.4,3,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.4,3,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.4,3,0,0.96,1,1,0.93
sam_with,zeno-travel,100,0.3,0.4,4,0,1,1,1,1
sam_without,zeno-travel,100,0.3,0.4,4,0,1,1,1,1
rosame,zeno-travel,100,0.3,0.4,4,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.6,0,0,1,0.9,0.7,0.93
sam_without,zeno-travel,100,0.3,0.6,0,0,1,0.9,0.9,0.93
rosame,zeno-travel,100,0.3,0.6,0,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.6,1,0,1,0.91,0.7,0.93
sam_without,zeno-travel,100,0.3,0.6,1,0,1,0.91,0.95,0.93
rosame,zeno-travel,100,0.3,0.6,1,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.6,2,0,1,1,0.9,0.88
sam_without,zeno-travel,100,0.3,0.6,2,0,1,1,1,0.88
rosame,zeno-travel,100,0.3,0.6,2,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.6,3,0,1,1,0.8,0.93
sam_without,zeno-travel,100,0.3,0.6,3,0,1,1,1,0.93
rosame,zeno-travel,100,0.3,0.6,3,0,1,1,1,1
sam_with,zeno-travel,100,0.3,0.6,4,0,1,0.91,0.7,0.93
sam_without,zeno-travel,100,0.3,0.6,4,0,1,0.91,0.9,0.93
rosame,zeno-travel,100,0.3,0.6,4,0,0.96,1,1,0.93
sam_with,zeno-travel,100,0.3,0.8,0,0,0.9,0.68,0.5,0.9
sam_without,zeno-travel,100,0.3,0.8,0,0,0.8,0.68,0.55,0.9
rosame,zeno-travel,100,0.3,0.8,0,0,0.63,0.67,0.65,0.57
sam_with,zeno-travel,100,0.3,0.8,1,0,0.8,0.69,0.5,0.9
sam_without,zeno-travel,100,0.3,0.8,1,0,0.8,0.69,0.6,0.9
rosame,zeno-travel,100,0.3,0.8,1,0,0.6,0.82,0.6,0.83
sam_with,zeno-travel,100,0.3,0.8,2,0,0.9,0.72,0.55,0.9
sam_without,zeno-travel,100,0.3,0.8,2,0,0.8,0.72,0.7,0.9
rosame,zeno-travel,100,0.3,0.8,2,0,0.82,0.95,0.85,0.93
sam_with,zeno-travel,100,0.3,0.8,3,0,0.8,0.75,0.55,0.9
sam_without,zeno-travel,100,0.3,0.8,3,0,0.8,0.75,0.75,0.9
rosame,zeno-travel,100,0.3,0.8,3,0,0.63,0.67,0.7,0.73
sam_with,zeno-travel,100,0.3,0.8,4,0,0.9,0.72,0.55,0.9
sam_without,zeno-travel,100,0.3,0.8,4,0,0.8,0.72,0.7,0.9
rosame,zeno-travel,100,0.3,0.8,4,0,0.55,0.78,0.55,0.72
sam_with,zeno-travel,100,0.3,1,0,0,0.37,0.57,0.3,0.83
sam_without,zeno-travel,100,0.3,1,0,0,0.38,0.57,0.35,0.83
rosame,zeno-travel,100,0.3,1,0,0,0.52,0.4,0.55,0.45
sam_with,zeno-travel,100,0.3,1,1,0,0.37,0.58,0.3,0.83
sam_without,zeno-travel,100,0.3,1,1,0,0.4,0.58,0.4,0.83
rosame,zeno-travel,100,0.3,1,1,0,0.54,0.42,0.6,0.45
sam_with,zeno-travel,100,0.3,1,2,0,0.38,0.59,0.35,0.83
sam_without,zeno-travel,100,0.3,1,2,0,0.43,0.6,0.5,0.9
rosame,zeno-travel,100,0.3,1,2,0,0.6,0.65,0.6,0.7
sam_with,zeno-travel,100,0.3,1,3,0,0.43,0.59,0.3,0.83
sam_without,zeno-travel,100,0.3,1,3,0,0.44,0.6,0.55,0.9
rosame,zeno-travel,100,0.3,1,3,0,0.55,0.45,0.6,0.5
sam_with,zeno-travel,100,0.3,1,4,0,0.37,0.58,0.3,0.83
sam_without,zeno-travel,100,0.3,1,4,0,0.43,0.59,0.5,0.9
rosame,zeno-travel,100,0.3,1,4,0,0.49,0.28,0.55,0.33
sam_with,zeno-travel,100,0.4,0.2,0,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.2,0,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.2,0,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.2,1,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.2,1,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.2,1,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.2,2,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.2,2,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.2,2,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.2,3,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.2,3,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.2,3,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.2,4,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.2,4,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.2,4,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.4,0,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.4,0,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.4,0,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.4,1,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.4,1,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.4,1,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.4,2,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.4,2,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.4,2,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.4,3,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.4,3,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.4,3,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.4,4,0,1,1,1,1
sam_without,zeno-travel,100,0.4,0.4,4,0,1,1,1,1
rosame,zeno-travel,100,0.4,0.4,4,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.6,0,0,1,0.91,0.8,0.93
sam_without,zeno-travel,100,0.4,0.6,0,0,1,0.91,0.9,0.93
rosame,zeno-travel,100,0.4,0.6,0,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.6,1,0,1,0.93,0.7,0.93
sam_without,zeno-travel,100,0.4,0.6,1,0,1,0.93,0.95,0.93
rosame,zeno-travel,100,0.4,0.6,1,0,0.92,1,1,0.88
sam_with,zeno-travel,100,0.4,0.6,2,0,1,1,0.9,0.88
sam_without,zeno-travel,100,0.4,0.6,2,0,1,1,1,0.88
rosame,zeno-travel,100,0.4,0.6,2,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.6,3,0,1,1,0.8,0.93
sam_without,zeno-travel,100,0.4,0.6,3,0,1,1,1,0.93
rosame,zeno-travel,100,0.4,0.6,3,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.6,4,0,1,0.93,0.7,0.93
sam_without,zeno-travel,100,0.4,0.6,4,0,1,0.93,0.9,0.93
rosame,zeno-travel,100,0.4,0.6,4,0,1,1,1,1
sam_with,zeno-travel,100,0.4,0.8,0,0,1,0.9,0.6,0.83
sam_without,zeno-travel,100,0.4,0.8,0,0,0.87,0.83,0.9,0.93
rosame,zeno-travel,100,0.4,0.8,0,0,0.57,0.65,0.65,0.57
sam_with,zeno-travel,100,0.4,0.8,1,0,0.9,0.91,0.6,0.83
sam_without,zeno-travel,100,0.4,0.8,1,0,0.87,0.85,0.95,0.93
rosame,zeno-travel,100,0.4,0.8,1,0,0.52,0.83,0.6,0.78
sam_with,zeno-travel,100,0.4,0.8,2,0,1,1,0.9,0.88
sam_without,zeno-travel,100,0.4,0.8,2,0,0.87,0.93,1,0.88
rosame,zeno-travel,100,0.4,0.8,2,0,0.82,0.95,0.85,0.93
sam_with,zeno-travel,100,0.4,0.8,3,0,0.9,1,0.7,0.83
sam_without,zeno-travel,100,0.4,0.8,3,0,0.87,0.93,1,0.93
rosame,zeno-travel,100,0.4,0.8,3,0,0.59,0.78,0.65,0.73
sam_with,zeno-travel,100,0.4,0.8,4,0,1,0.91,0.7,0.83
sam_without,zeno-travel,100,0.4,0.8,4,0,0.87,0.85,0.9,0.93
rosame,zeno-travel,100,0.4,0.8,4,0,0.55,0.77,0.55,0.78
sam_with,zeno-travel,100,0.4,1,0,0,0.63,0.4,0.5,0.57
sam_without,zeno-travel,100,0.4,1,0,0,0.5,0.38,0.55,0.57
rosame,zeno-travel,100,0.4,1,0,0,0.52,0.42,0.55,0.52
sam_with,zeno-travel,100,0.4,1,1,0,0.53,0.4,0.45,0.52
sam_without,zeno-travel,100,0.4,1,1,0,0.5,0.38,0.6,0.57
rosame,zeno-travel,100,0.4,1,1,0,0.54,0.35,0.6,0.38
sam_with,zeno-travel,100,0.4,1,2,0,0.68,0.43,0.55,0.57
sam_without,zeno-travel,100,0.4,1,2,0,0.53,0.43,0.7,0.63
rosame,zeno-travel,100,0.4,1,2,0,0.6,0.65,0.6,0.7
sam_with,zeno-travel,100,0.4,1,3,0,0.63,0.43,0.5,0.57
sam_without,zeno-travel,100,0.4,1,3,0,0.57,0.43,0.75,0.63
rosame,zeno-travel,100,0.4,1,3,0,0.6,0.41,0.6,0.5
sam_with,zeno-travel,100,0.4,1,4,0,0.53,0.4,0.5,0.52
sam_without,zeno-travel,100,0.4,1,4,0,0.55,0.41,0.7,0.58
rosame,zeno-travel,100,0.4,1,4,0,0.53,0.33,0.55,0.43
sam_with,zeno-travel,100,0.5,0.2,0,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.2,0,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.2,0,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.2,1,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.2,1,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.2,1,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.2,2,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.2,2,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.2,2,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.2,3,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.2,3,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.2,3,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.2,4,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.2,4,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.2,4,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.4,0,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.4,0,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.4,0,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.4,1,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.4,1,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.4,1,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.4,2,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.4,2,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.4,2,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.4,3,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.4,3,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.4,3,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.4,4,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.4,4,0,1,1,1,1
rosame,zeno-travel,100,0.5,0.4,4,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.6,0,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.6,0,0,0.87,0.93,1,1
rosame,zeno-travel,100,0.5,0.6,0,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.6,1,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.6,1,0,0.87,0.93,1,1
rosame,zeno-travel,100,0.5,0.6,1,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.6,2,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.6,2,0,0.87,0.93,1,1
rosame,zeno-travel,100,0.5,0.6,2,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.6,3,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.6,3,0,0.87,0.93,1,1
rosame,zeno-travel,100,0.5,0.6,3,0,0.96,1,1,0.93
sam_with,zeno-travel,100,0.5,0.6,4,0,1,1,1,1
sam_without,zeno-travel,100,0.5,0.6,4,0,0.87,0.93,1,1
rosame,zeno-travel,100,0.5,0.6,4,0,1,1,1,1
sam_with,zeno-travel,100,0.5,0.8,0,0,0.75,0.66,0.75,0.6
sam_without,zeno-travel,100,0.5,0.8,0,0,0.61,0.73,0.9,0.67
rosame,zeno-travel,100,0.5,0.8,0,0,0.57,0.85,0.65,0.67
sam_with,zeno-travel,100,0.5,0.8,1,0,0.55,0.37,0.5,0.45
sam_without,zeno-travel,100,0.5,0.8,1,0,0.61,0.73,0.95,0.67
rosame,zeno-travel,100,0.5,0.8,1,0,0.6,0.82,0.6,0.83
sam_with,zeno-travel,100,0.5,0.8,2,0,0.8,0.7,0.8,0.55
sam_without,zeno-travel,100,0.5,0.8,2,0,0.63,0.74,1,0.62
rosame,zeno-travel,100,0.5,0.8,2,0,0.8,0.93,0.85,0.87
sam_with,zeno-travel,100,0.5,0.8,3,0,0.65,0.45,0.55,0.5
sam_without,zeno-travel,100,0.5,0.8,3,0,0.65,0.75,1,0.67
rosame,zeno-travel,100,0.5,0.8,3,0,0.63,0.87,0.7,0.77
sam_with,zeno-travel,100,0.5,0.8,4,0,0.55,0.37,0.55,0.45
sam_without,zeno-travel,100,0.5,0.8,4,0,0.61,0.74,0.9,0.62
rosame,zeno-travel,100,0.5,0.8,4,0,0.52,0.79,0.55,0.73
sam_with,zeno-travel,100,0.5,1,0,0,0.55,0.32,0.55,0.38
sam_without,zeno-travel,100,0.5,1,0,0,0.61,0.69,0.9,0.55
rosame,zeno-travel,100,0.5,1,0,0,0.52,0.4,0.55,0.45
sam_with,zeno-travel,100,0.5,1,1,0,0.55,0.31,0.5,0.33
sam_without,zeno-travel,100,0.5,1,1,0,0.61,0.69,0.95,0.55
rosame,zeno-travel,100,0.5,1,1,0,0.52,0.45,0.6,0.45
sam_with,zeno-travel,100,0.5,1,2,0,0.8,0.68,0.8,0.48
sam_without,zeno-travel,100,0.5,1,2,0,0.63,0.72,1,0.55
rosame,zeno-travel,100,0.5,1,2,0,0.57,0.63,0.6,0.65
sam_with,zeno-travel,100,0.5,1,3,0,0.65,0.43,0.55,0.38
sam_without,zeno-travel,100,0.5,1,3,0,0.65,0.72,1,0.55
rosame,zeno-travel,100,0.5,1,3,0,0.6,0.41,0.6,0.5
sam_with,zeno-travel,100,0.5,1,4,0,0.55,0.31,0.55,0.33
sam_without,zeno-travel,100,0.5,1,4,0,0.61,0.68,0.9,0.5
rosame,zeno-travel,100,0.5,1,4,0,0.52,0.32,0.55,0.38
sam_with,zeno-travel,200,0.1,0.2,0,0,1,0.91,0.75,0.93
sam_without,zeno-travel,200,0.1,0.2,0,0,1,0.91,0.95,0.93
rosame,zeno-travel,200,0.1,0.2,0,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.2,1,0,1,1,0.8,0.88
sam_without,zeno-travel,200,0.1,0.2,1,0,1,1,1,0.88
rosame,zeno-travel,200,0.1,0.2,1,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.2,2,0,1,0.95,0.75,0.88
sam_without,zeno-travel,200,0.1,0.2,2,0,1,0.95,1,0.88
rosame,zeno-travel,200,0.1,0.2,2,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.2,3,0,1,0.91,0.75,0.93
sam_without,zeno-travel,200,0.1,0.2,3,0,1,0.91,0.95,0.93
rosame,zeno-travel,200,0.1,0.2,3,0,0.96,1,1,1
sam_with,zeno-travel,200,0.1,0.2,4,0,1,0.91,0.75,0.93
sam_without,zeno-travel,200,0.1,0.2,4,0,1,0.91,0.95,0.93
rosame,zeno-travel,200,0.1,0.2,4,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.4,0,2,1,0.35,0.2,1
sam_without,zeno-travel,200,0.1,0.4,0,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.4,0,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.4,1,2,1,0.4,0.3,1
sam_without,zeno-travel,200,0.1,0.4,1,2,1,0.4,0.55,1
rosame,zeno-travel,200,0.1,0.4,1,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.4,2,2,1,0.4,0.3,1
sam_without,zeno-travel,200,0.1,0.4,2,2,1,0.4,0.5,1
rosame,zeno-travel,200,0.1,0.4,2,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.4,3,2,1,0.39,0.3,1
sam_without,zeno-travel,200,0.1,0.4,3,2,1,0.39,0.5,1
rosame,zeno-travel,200,0.1,0.4,3,0,0.96,1,1,0.93
sam_with,zeno-travel,200,0.1,0.4,4,2,1,0.39,0.3,1
sam_without,zeno-travel,200,0.1,0.4,4,2,1,0.39,0.55,1
rosame,zeno-travel,200,0.1,0.4,4,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.6,0,2,1,0.33,0.2,1
sam_without,zeno-travel,200,0.1,0.6,0,2,1,0.33,0.2,1
rosame,zeno-travel,200,0.1,0.6,0,0,0.93,0.95,1,1
sam_with,zeno-travel,200,0.1,0.6,1,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.6,1,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.6,1,0,0.96,0.95,1,1
sam_with,zeno-travel,200,0.1,0.6,2,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.6,2,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.6,2,0,1,1,1,1
sam_with,zeno-travel,200,0.1,0.6,3,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.6,3,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.6,3,0,1,1,0.95,1
sam_with,zeno-travel,200,0.1,0.6,4,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.6,4,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.6,4,0,0.93,1,1,0.9
sam_with,zeno-travel,200,0.1,0.8,0,2,1,0.33,0.2,1
sam_without,zeno-travel,200,0.1,0.8,0,2,1,0.33,0.2,1
rosame,zeno-travel,200,0.1,0.8,0,0,0.55,0.6,0.6,0.58
sam_with,zeno-travel,200,0.1,0.8,1,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.8,1,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.8,1,0,0.72,0.95,0.75,0.83
sam_with,zeno-travel,200,0.1,0.8,2,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.8,2,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.8,2,0,0.62,0.88,0.65,0.83
sam_with,zeno-travel,200,0.1,0.8,3,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.8,3,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.8,3,0,0.55,0.8,0.6,0.77
sam_with,zeno-travel,200,0.1,0.8,4,2,1,0.35,0.25,1
sam_without,zeno-travel,200,0.1,0.8,4,2,1,0.35,0.35,1
rosame,zeno-travel,200,0.1,0.8,4,0,0.59,0.85,0.7,0.72
sam_with,zeno-travel,200,0.1,1,0,0,0.6,0.56,0.2,0.9
sam_without,zeno-travel,200,0.1,1,0,0,0.6,0.56,0.2,0.9
rosame,zeno-travel,200,0.1,1,0,0,0.53,0.4,0.55,0.45
sam_with,zeno-travel,200,0.1,1,1,0,0.6,0.58,0.25,0.9
sam_without,zeno-travel,200,0.1,1,1,0,0.6,0.58,0.35,0.9
rosame,zeno-travel,200,0.1,1,1,0,0.55,0.68,0.6,0.7
sam_with,zeno-travel,200,0.1,1,2,0,0.6,0.58,0.25,0.9
sam_without,zeno-travel,200,0.1,1,2,0,0.6,0.58,0.35,0.9
rosame,zeno-travel,200,0.1,1,2,0,0.51,0.3,0.55,0.28
sam_with,zeno-travel,200,0.1,1,3,0,0.6,0.58,0.25,0.9
sam_without,zeno-travel,200,0.1,1,3,0,0.6,0.58,0.35,0.9
rosame,zeno-travel,200,0.1,1,3,0,0.54,0.32,0.6,0.38
sam_with,zeno-travel,200,0.1,1,4,0,0.6,0.58,0.25,0.9
sam_without,zeno-travel,200,0.1,1,4,0,0.6,0.58,0.35,0.9
rosame,zeno-travel,200,0.1,1,4,0,0.54,0.34,0.6,0.45
